object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,_source,_sourceId,_sourceType,_url,_imageUrl,_accessionNumber,_onView,_classification,_startYear,_dates,_endYear,_image_valid
225427,Small Path (Gateway to),2022,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225427,https://brooklynmuseum.b-cdn.net/collections/objects/2023.20_PS20.jpg,,,2023.20,2026-05-27,sanity,225427,collectionObject,https://www.brooklynmuseum.org/objects/225427,https://brooklynmuseum.b-cdn.net/collections/objects/2023.20_PS20.jpg,2023.20,False,Painting,2022,2022,2022,
225518,"Fire Pit ""Wisdom Through Music""",2022,Fire/Heat,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225518,https://brooklynmuseum.b-cdn.net/collections/objects/2023.35_overall.jpg,,,2023.35,2026-05-27,sanity,225518,collectionObject,https://www.brooklynmuseum.org/objects/225518,https://brooklynmuseum.b-cdn.net/collections/objects/2023.35_overall.jpg,2023.35,True,Fire/Heat,2022,2022,2022,
225759,Vanity Accent Plate,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225759,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.2_overall_PS22.jpg,,,2023.34.2,2026-05-27,sanity,225759,collectionObject,https://www.brooklynmuseum.org/objects/225759,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.2_overall_PS22.jpg,2023.34.2,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225294,Simply Fragile,2022,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225294,https://brooklynmuseum.b-cdn.net/collections/objects/2023.12_PS22.jpg,,,2023.12,2026-05-27,sanity,225294,collectionObject,https://www.brooklynmuseum.org/objects/225294,https://brooklynmuseum.b-cdn.net/collections/objects/2023.12_PS22.jpg,2023.12,False,Photograph,2022,2022,2022,
225758,Dancing Accent Plate,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225758,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.1_overall_PS22.jpg,,,2023.34.1,2026-05-27,sanity,225758,collectionObject,https://www.brooklynmuseum.org/objects/225758,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.1_overall_PS22.jpg,2023.34.1,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225910,Calyx Bowl (Gakuwan),circa 2022,Vessel,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225910,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.63.4_overall01.jpg,,,2024.63.4,2026-05-27,sanity,225910,collectionObject,https://www.brooklynmuseum.org/objects/225910,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.63.4_overall01.jpg,2024.63.4,False,Vessel,2022,circa 2022,2022,
225767,Picnic Mug,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225767,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.10_overall_PS20.jpg,,,2023.34.10,2026-05-27,sanity,225767,collectionObject,https://www.brooklynmuseum.org/objects/225767,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.10_overall_PS20.jpg,2023.34.10,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225761,Picnic Accent Plate,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225761,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.4_overall_PS20.jpg,,,2023.34.4,2026-05-27,sanity,225761,collectionObject,https://www.brooklynmuseum.org/objects/225761,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.4_overall_PS20.jpg,2023.34.4,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225760,Basketball Accent Plate,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225760,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.3_overall_PS20.jpg,,,2023.34.3,2026-05-27,sanity,225760,collectionObject,https://www.brooklynmuseum.org/objects/225760,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.3_overall_PS20.jpg,2023.34.3,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225764,Dancing Mug,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225764,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.7_overall_PS20.jpg,,,2023.34.7,2026-05-27,sanity,225764,collectionObject,https://www.brooklynmuseum.org/objects/225764,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.7_overall_PS20.jpg,2023.34.7,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225762,Horses Teacup and Saucer,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225762,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.5a-b_overall_PS20.jpg,,,2023.34.5a-b,2026-05-27,sanity,225762,collectionObject,https://www.brooklynmuseum.org/objects/225762,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.5a-b_overall_PS20.jpg,2023.34.5a-b,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225765,Vanity Mug,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225765,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.8_overall_PS20.jpg,,,2023.34.8,2026-05-27,sanity,225765,collectionObject,https://www.brooklynmuseum.org/objects/225765,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.8_overall_PS20.jpg,2023.34.8,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225763,Picnic Teapot,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225763,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.6a-b_side_left_PS20.jpg,,,2023.34.6a-b,2026-05-27,sanity,225763,collectionObject,https://www.brooklynmuseum.org/objects/225763,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.6a-b_side_left_PS20.jpg,2023.34.6a-b,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225766,Basketball Mug,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225766,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.9_overall_PS20.jpg,,,2023.34.9,2026-05-27,sanity,225766,collectionObject,https://www.brooklynmuseum.org/objects/225766,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.9_overall_PS20.jpg,2023.34.9,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225497,Seeing You Through Her and Me: Verneisha,2022,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225497,https://brooklynmuseum.b-cdn.net/collections/objects/2023.59.1_cropped_PS22.jpg,,,2023.59.1,2026-05-27,sanity,225497,collectionObject,https://www.brooklynmuseum.org/objects/225497,https://brooklynmuseum.b-cdn.net/collections/objects/2023.59.1_cropped_PS22.jpg,2023.59.1,False,Painting,2022,2022,2022,
225860,For the Life of a Child,2022,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225860,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.40_overall01.jpeg,,,2024.40,2026-05-27,sanity,225860,collectionObject,https://www.brooklynmuseum.org/objects/225860,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.40_overall01.jpeg,2024.40,False,Sculpture,2022,2022,2022,
225292,Manuscript of Nature V_Brooklyn Museum,2022,Wall Relief,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225292,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.10_view01.jpg,,,2023.10,2026-05-27,sanity,225292,collectionObject,https://www.brooklynmuseum.org/objects/225292,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.10_view01.jpg,2023.10,False,Wall Relief,2022,2022,2022,
226701,"Whatever You Say, Say Nothing | Chapter 1 - The First Day",2022,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226701,,,,2025.50,2026-05-27,sanity,226701,collectionObject,https://www.brooklynmuseum.org/objects/226701,,2025.50,False,Photograph,2022,2022,2022,False
225765,Vanity Mug,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225765,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.8_overall_PS20.jpg,,,2023.34.8,2026-05-27,sanity,225765,collectionObject,https://www.brooklynmuseum.org/objects/225765,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.8_overall_PS20.jpg,2023.34.8,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225763,Picnic Teapot,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225763,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.6a-b_side_left_PS20.jpg,,,2023.34.6a-b,2026-05-27,sanity,225763,collectionObject,https://www.brooklynmuseum.org/objects/225763,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.6a-b_side_left_PS20.jpg,2023.34.6a-b,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225766,Basketball Mug,designed 2022; manufactured 2023,Food/Drink,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225766,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.9_overall_PS20.jpg,,,2023.34.9,2026-05-27,sanity,225766,collectionObject,https://www.brooklynmuseum.org/objects/225766,https://brooklynmuseum.b-cdn.net/collections/objects/2023.34.9_overall_PS20.jpg,2023.34.9,False,Food/Drink,2022,designed 2022; manufactured 2023,2022,
225287,Untitled (Pink and Blue),2022,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225287,https://brooklynmuseum.b-cdn.net/collections/objects/2023.7_PS20.jpg,,,2023.7,2026-05-27,sanity,225287,collectionObject,https://www.brooklynmuseum.org/objects/225287,https://brooklynmuseum.b-cdn.net/collections/objects/2023.7_PS20.jpg,2023.7,True,Painting,2022,2022,2022,
226599,Red Green Blue,2022,Media Art,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226599,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2025.46_Paula_Cooper.jpg,,,2025.46,2026-05-27,sanity,226599,collectionObject,https://www.brooklynmuseum.org/objects/226599,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2025.46_Paula_Cooper.jpg,2025.46,False,Media Art,2022,2022,2022,
226511,Doors,2022,Media Art,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226511,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2025.25_Paula_Cooper_Gallery.jpg,,,2025.25,2026-05-27,sanity,226511,collectionObject,https://www.brooklynmuseum.org/objects/226511,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2025.25_Paula_Cooper_Gallery.jpg,2025.25,False,Media Art,2022,2022,2022,
225871,In the whole world together,2022,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225871,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.46_Parrish_Museum.jpg,,,2024.46,2026-05-27,sanity,225871,collectionObject,https://www.brooklynmuseum.org/objects/225871,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.46_Parrish_Museum.jpg,2024.46,True,Sculpture,2022,2022,2022,
225425,Imbroglio,2022,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225425,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.15_overall_Chris_Soal_Studio.jpg,,,2023.15,2026-05-27,sanity,225425,collectionObject,https://www.brooklynmuseum.org/objects/225425,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2023.15_overall_Chris_Soal_Studio.jpg,2023.15,False,Sculpture,2022,2022,2022,
225728,Treatise on the Executed (from Robin's Intimacy),2022,Print,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225728,https://brooklynmuseum.b-cdn.net/collections/objects/2024.12a-j_overall01_PS22.jpg,,,2024.12a-j,2026-05-27,sanity,225728,collectionObject,https://www.brooklynmuseum.org/objects/225728,https://brooklynmuseum.b-cdn.net/collections/objects/2024.12a-j_overall01_PS22.jpg,2024.12a-j,False,Print,2022,2022,2022,
225521,Big Peek,2022,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225521,https://brooklynmuseum.b-cdn.net/collections/objects/2023.30_PS20.jpg,,,2023.30,2026-05-27,sanity,225521,collectionObject,https://www.brooklynmuseum.org/objects/225521,https://brooklynmuseum.b-cdn.net/collections/objects/2023.30_PS20.jpg,2023.30,False,Painting,2022,2022,2022,
225537,Ozymandias,2022,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225537,https://brooklynmuseum.b-cdn.net/collections/objects/2023.19_cropped_PS22.jpg,,,2023.19,2026-05-27,sanity,225537,collectionObject,https://www.brooklynmuseum.org/objects/225537,https://brooklynmuseum.b-cdn.net/collections/objects/2023.19_cropped_PS22.jpg,2023.19,False,Painting,2022,2022,2022,
225514,Love is Love,2022,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225514,https://brooklynmuseum.b-cdn.net/collections/objects/2023.59.2_cropped_PS22.jpg,,,2023.59.2,2026-05-27,sanity,225514,collectionObject,https://www.brooklynmuseum.org/objects/225514,https://brooklynmuseum.b-cdn.net/collections/objects/2023.59.2_cropped_PS22.jpg,2023.59.2,False,Painting,2022,2022,2022,
226701,"Whatever You Say, Say Nothing | Chapter 1 - The First Day",2022,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226701,,,,2025.50,2026-05-27,sanity,226701,collectionObject,https://www.brooklynmuseum.org/objects/226701,,2025.50,False,Photograph,2022,2022,2022,False
226907,Untitled,2022,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226907,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2024.3.1a-b.JPG,,,2025.59a-b,2026-05-27,sanity,226907,collectionObject,https://www.brooklynmuseum.org/objects/226907,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.L2024.3.1a-b.JPG,2025.59a-b,False,Sculpture,2022,2022,2022,
226912,[Untitled],2022,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226912,,,,2025.73.2,2026-05-27,sanity,226912,collectionObject,https://www.brooklynmuseum.org/objects/226912,,2025.73.2,False,Photograph,2022,2022,2022,False
225650,New Beginnings,2022,Carrier,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225650,https://brooklynmuseum.b-cdn.net/collections/objects/2024.13a-c_front_version01_PS22.jpg,,,2024.13a-c,2026-05-27,sanity,225650,collectionObject,https://www.brooklynmuseum.org/objects/225650,https://brooklynmuseum.b-cdn.net/collections/objects/2024.13a-c_front_version01_PS22.jpg,2024.13a-c,False,Carrier,2022,2022,2022,
225013,Pirosoma,2022,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225013,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2022.36_view01.jpg,,,2022.36,2026-05-27,sanity,225013,collectionObject,https://www.brooklynmuseum.org/objects/225013,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2022.36_view01.jpg,2022.36,False,Sculpture,2022,2022,2022,
224999,Untitled,2022,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224999,https://brooklynmuseum.b-cdn.net/collections/objects/2022.25_PS11.jpg,,,2022.25,2026-05-27,sanity,224999,collectionObject,https://www.brooklynmuseum.org/objects/224999,https://brooklynmuseum.b-cdn.net/collections/objects/2022.25_PS11.jpg,2022.25,False,Sculpture,2022,2022,2022,
225773,ALPACA CHAIR,2022,Furnishing,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225773,,,,2024.23,2026-05-27,sanity,225773,collectionObject,https://www.brooklynmuseum.org/objects/225773,,2024.23,False,Furnishing,2022,2022,2022,False
226922,A Lion's Watermelon (بطيخة أسد),2022,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/226922,https://brooklynmuseum.b-cdn.net/collections/objects/2025.62.2_cropped_PS22.jpg,,,2025.62.2,2026-05-27,sanity,226922,collectionObject,https://www.brooklynmuseum.org/objects/226922,https://brooklynmuseum.b-cdn.net/collections/objects/2025.62.2_cropped_PS22.jpg,2025.62.2,False,Photograph,2022,2022,2022,
225771,Dioulassoba (Dioula's Town),2022,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225771,https://brooklynmuseum.b-cdn.net/collections/objects/2023.66_front_PS20.jpg,,,2023.66,2026-05-27,sanity,225771,collectionObject,https://www.brooklynmuseum.org/objects/225771,https://brooklynmuseum.b-cdn.net/collections/objects/2023.66_front_PS20.jpg,2023.66,True,Sculpture,2022,2022,2022,
225887,"Implode II, from the Persona-Jung series",2022,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225887,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.49.6_Friedman_Benda.jpg,,,2024.49.6,2026-05-27,sanity,225887,collectionObject,https://www.brooklynmuseum.org/objects/225887,https://brooklynmuseum.b-cdn.net/collections/objects/CUR.2024.49.6_Friedman_Benda.jpg,2024.49.6,True,Sculpture,2022,2022,2022,
225039,Crossing the Alps,2021,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225039,,,,2021.31,2026-05-27,sanity,225039,collectionObject,https://www.brooklynmuseum.org/objects/225039,,2021.31,False,Painting,2021,2021,2021,False
225038,Blackwater,2021,Textile,,"Assemblage of an antique quilt, clothing, and assorted textiles.",,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225038,,,,2021.21,2026-05-27,sanity,225038,collectionObject,https://www.brooklynmuseum.org/objects/225038,,2021.21,False,Textile,2021,2021,2021,False
225038,Blackwater,2021,Textile,,"Assemblage of an antique quilt, clothing, and assorted textiles.",,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225038,,,,2021.21,2026-05-27,sanity,225038,collectionObject,https://www.brooklynmuseum.org/objects/225038,,2021.21,False,Textile,2021,2021,2021,False
225039,Crossing the Alps,2021,Painting,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225039,,,,2021.31,2026-05-27,sanity,225039,collectionObject,https://www.brooklynmuseum.org/objects/225039,,2021.31,False,Painting,2021,2021,2021,False
225071,Cyrus in the Field with His Camera,2021,Photograph,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225071,,,,2021.59,2026-05-27,sanity,225071,collectionObject,https://www.brooklynmuseum.org/objects/225071,,2021.59,False,Photograph,2021,2021,2021,False
225049,G.O.L.,2021,Media Art,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225049,https://brooklynmuseum.b-cdn.net/collections/objects/MTV_Brooklyn_Museum_Art_Breaks_DIG_04_Christine_Sun_Kim_PS8.jpg,,,2021.26,2026-05-27,sanity,225049,collectionObject,https://www.brooklynmuseum.org/objects/225049,https://brooklynmuseum.b-cdn.net/collections/objects/MTV_Brooklyn_Museum_Art_Breaks_DIG_04_Christine_Sun_Kim_PS8.jpg,2021.26,False,Media Art,2021,2021,2021,
225046,Sisters Serving the Community,2021,Installation,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225046,,,,2021.25a-c,2026-05-27,sanity,225046,collectionObject,https://www.brooklynmuseum.org/objects/225046,,2021.25a-c,False,Installation,2021,2021,2021,False
225053,Disease Thrower #18,2021,Sculpture,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225053,https://brooklynmuseum.b-cdn.net/collections/objects/2021.46_PS11.jpg,,,2021.46,2026-05-27,sanity,225053,collectionObject,https://www.brooklynmuseum.org/objects/225053,https://brooklynmuseum.b-cdn.net/collections/objects/2021.46_PS11.jpg,2021.46,False,Sculpture,2021,2021,2021,
225048,Vertigo Dreams,2021,Media Art,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225048,https://brooklynmuseum.b-cdn.net/collections/objects/MTV_Brooklyn_Museum_Art_Breaks_DIG_05_John_Akomfrah_PS8.jpg,,,2021.20,2026-05-27,sanity,225048,collectionObject,https://www.brooklynmuseum.org/objects/225048,https://brooklynmuseum.b-cdn.net/collections/objects/MTV_Brooklyn_Museum_Art_Breaks_DIG_05_John_Akomfrah_PS8.jpg,2021.20,False,Media Art,2021,2021,2021,
224941,planar vessel III,2021,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/224941,https://brooklynmuseum.b-cdn.net/collections/objects/2022.6_PS11.jpg,,,2022.6,2026-05-27,sanity,224941,collectionObject,https://www.brooklynmuseum.org/objects/224941,https://brooklynmuseum.b-cdn.net/collections/objects/2022.6_PS11.jpg,2022.6,False,Work on Paper,2021,2021,2021,
225488,Flags and Debris,2021,Media Art,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225488,,,,2023.51,2026-05-27,sanity,225488,collectionObject,https://www.brooklynmuseum.org/objects/225488,,2023.51,False,Media Art,2021,2021,2021,False
225646,For the Life of a Child,2021,Work on Paper,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225646,,,,2024.11,2026-05-27,sanity,225646,collectionObject,https://www.brooklynmuseum.org/objects/225646,,2024.11,False,Work on Paper,2021,2021,2021,False
225050,Ix̱six̱án ax̱ tʼukanéiyi,2021,Media Art,,,,Brooklyn Museum,"Brooklyn, New York, United States",https://www.brooklynmuseum.org/objects/225050,https://brooklynmuseum.b-cdn.net/collections/objects/MTV_Brooklyn_Museum_Art_Breaks_DIG_03_Nicholas_Galanin_PS8.jpg,,,2021.23,2026-05-27,sanity,225050,collectionObject,https://www.brooklynmuseum.org/objects/225050,https://brooklynmuseum.b-cdn.net/collections/objects/MTV_Brooklyn_Museum_Art_Breaks_DIG_03_Nicholas_Galanin_PS8.jpg,2021.23,False,Media Art,2021,2021,2021,
