object_id,title,description,dimensions,accession_number,detail_url,image_url,aligned_period,aligned_type,aligned_material,data_quality_score
88499,"Vicinity of Lostine River, Wallowa Mountains, Oregon",,,MWA 41-11-1,https://artmuseum.princeton.edu/art/collections/88499,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA08667,Qing dynasty (c. 1941),Unknown,Silver,0.65
88351,Illustration for Daphnis and Chloe,,,x1950-10 aaa,https://artmuseum.princeton.edu/art/collections/88351,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40565,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88350,Chloe bathing in the cave of nymphs,,,x1950-10 zz,https://artmuseum.princeton.edu/art/collections/88350,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40564,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88349,Daphnis and Chloe lying naked together,,,x1950-10 yy,https://artmuseum.princeton.edu/art/collections/88349,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40563,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88347,Daphnis is given to Chloe,,,x1950-10 ww,https://artmuseum.princeton.edu/art/collections/88347,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40561,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88345,Lampis ravishing Chloe away,,,x1950-10 uu,https://artmuseum.princeton.edu/art/collections/88345,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40559,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88344,Daphnis plays to his goats,,,x1950-10 tt,https://artmuseum.princeton.edu/art/collections/88344,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40558,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88336,Chloe kisses Daphnis,,,x1950-10 ll,https://artmuseum.princeton.edu/art/collections/88336,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40550,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88335,"The Echo, Daughter of a Nymph",,,x1950-10 kk,https://artmuseum.princeton.edu/art/collections/88335,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40549,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88322,Daphnis and Chloe embrace one another,,,x1950-10 x,https://artmuseum.princeton.edu/art/collections/88322,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40536,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88318,Philetas speaking to Daphnis and Chloe,,,x1950-10 t,https://artmuseum.princeton.edu/art/collections/88318,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40532,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88315,Chloe washing her naked limbs,,,x1950-10 q,https://artmuseum.princeton.edu/art/collections/88315,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40529,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88314,Chloe casting Daphnis into her arms,,,x1950-10 p,https://artmuseum.princeton.edu/art/collections/88314,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40528,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88312,Daphnis observes the sleeping Chloe,,,x1950-10 n,https://artmuseum.princeton.edu/art/collections/88312,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40526,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88309,Chloe kisses Daphnis,,,x1950-10 k,https://artmuseum.princeton.edu/art/collections/88309,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40523,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88308,Chloe washing Daphnis in the cave of the nymphs,,,x1950-10 j,https://artmuseum.princeton.edu/art/collections/88308,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40522,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88307,Daphnis playing his pipe for Chloe,,,x1950-10 i,https://artmuseum.princeton.edu/art/collections/88307,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40521,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88304,Two nymphs dancing,,,x1950-10 f,https://artmuseum.princeton.edu/art/collections/88304,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40518,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88302,Three Goats,,,x1950-10 d,https://artmuseum.princeton.edu/art/collections/88302,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40516,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88299,"Chloe Bathing, illustration for Daphnis and Chloe",,,x1950-10 a,https://artmuseum.princeton.edu/art/collections/88299,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40513,Qing dynasty (c. 1937),Unknown,Ivory,0.65
88294,Illustration for The Compleat Angler or The Contemplative Man's Recreation,,,x1937-314.8 b,https://artmuseum.princeton.edu/art/collections/88294,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40959,Unknown,Unknown,Unknown,0.45
88286,Illustration for The Compleat Angler or The Contemplative Man's Recreation,,,x1937-314.20,https://artmuseum.princeton.edu/art/collections/88286,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40975,Unknown,Unknown,Unknown,0.45
88285,Illustration for The Compleat Angler or The Contemplative Man's Recreation,,,x1937-314.19,https://artmuseum.princeton.edu/art/collections/88285,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40974,Unknown,Unknown,Unknown,0.45
88282,Illustration for The Compleat Angler or The Contemplative Man's Recreation,,,x1937-314.16,https://artmuseum.princeton.edu/art/collections/88282,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40971,Unknown,Unknown,Unknown,0.45
88279,Illustration for The Compleat Angler or The Contemplative Man's Recreation,,,x1937-314.13 a,https://artmuseum.princeton.edu/art/collections/88279,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40966,Unknown,Unknown,Unknown,0.45
88278,Illustration for The Compleat Angler or The Contemplative Man's Recreation,,,x1937-314.12 a,https://artmuseum.princeton.edu/art/collections/88278,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40964,Unknown,Unknown,Unknown,0.45
88274,Illustration for The Compleat Angler or The Contemplative Man's Recreation,,,x1937-314.8 a,https://artmuseum.princeton.edu/art/collections/88274,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40958,Unknown,Unknown,Unknown,0.45
88272,Illustration for The Compleat Angler or The Contemplative Man's Recreation,,,x1937-314.6 a,https://artmuseum.princeton.edu/art/collections/88272,https://media.artmuseum.princeton.edu/iiif/3/collection/INV40954,Unknown,Unknown,Unknown,0.45
88262,Entablature fragment,Late Roman,,2004-241 e,https://artmuseum.princeton.edu/art/collections/88262,https://media.artmuseum.princeton.edu/iiif/3/collection/INV77157,5th century CE,Unknown,Marble,0.75
88116,Skirt,,,2013-72,https://artmuseum.princeton.edu/art/collections/88116,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_1305,early 20th century,Unknown,,0.65
87645,Demons receiving deities,Indian,,y1947-341.3,https://artmuseum.princeton.edu/art/collections/87645,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37954,Qing dynasty (1644-1912),Unknown,Watercolor,0.75
87622,Forest Scene,,,x1943-101.13,https://artmuseum.princeton.edu/art/collections/87622,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37884,Qing dynasty (c. 1875),Unknown,,0.65
87621,Windsor Castle,,,x1943-101.8,https://artmuseum.princeton.edu/art/collections/87621,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37879,Qing dynasty (c. 1876),Unknown,,0.65
87620,House on river,,,x1943-101.4,https://artmuseum.princeton.edu/art/collections/87620,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37875,Qing dynasty (c. 1876),Unknown,,0.65
87618,"Path of Motion, Areas -Rhythms of  Areas, from Portfolio of Drawings, 1919-1947",,,x1969-400.210,https://artmuseum.princeton.edu/art/collections/87618,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37516,Qing dynasty (c. 1947),Unknown,Pastel,0.65
87606,Plate 29,,,x1993-244.29,https://artmuseum.princeton.edu/art/collections/87606,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37027,Qing dynasty (c. 1976),Unknown,,0.65
87589,Plate 12,,,x1993-244.12,https://artmuseum.princeton.edu/art/collections/87589,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37010,Qing dynasty (c. 1976),Unknown,,0.65
87581,Plate 4,,,x1993-244.4,https://artmuseum.princeton.edu/art/collections/87581,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37002,Qing dynasty (c. 1976),Unknown,,0.65
87547,Series of twenty lithographs of grotesque human figures,,,x1992-180 r,https://artmuseum.princeton.edu/art/collections/87547,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37049,Qing dynasty (c. 1984),Unknown,Paper,0.65
87545,Series of twenty lithographs of grotesque human figures,,,x1992-180 p,https://artmuseum.princeton.edu/art/collections/87545,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37051,Qing dynasty (c. 1984),Unknown,Paper,0.65
87539,Series of twenty lithographs of grotesque human figures,,,x1992-180 j,https://artmuseum.princeton.edu/art/collections/87539,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37057,Qing dynasty (c. 1984),Unknown,Paper,0.65
87537,Series of twenty lithographs of grotesque human figures,,,x1992-180 h,https://artmuseum.princeton.edu/art/collections/87537,https://media.artmuseum.princeton.edu/iiif/3/collection/INV37059,Qing dynasty (c. 1984),Unknown,Paper,0.65
87505,The fifteenth arrondissement of Paris,,,2006-122.15,https://artmuseum.princeton.edu/art/collections/87505,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36696,Qing dynasty (c. 1983),Unknown,Paper,0.65
87501,The eleventh arrondissement of Paris,,,2006-122.11,https://artmuseum.princeton.edu/art/collections/87501,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36692,Qing dynasty (c. 1983),Unknown,Paper,0.65
87492,The second arrondissement of Paris,,,2006-122.2,https://artmuseum.princeton.edu/art/collections/87492,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36684,Qing dynasty (c. 1983),Unknown,Paper,0.65
87487,Personnages du Sacre du Printemps,,,x1981-111 d,https://artmuseum.princeton.edu/art/collections/87487,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36441,Qing dynasty (c. 1974),Unknown,,0.65
87481,"8, from the series Tool Box",,,x1986-204 i,https://artmuseum.princeton.edu/art/collections/87481,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36432,Qing dynasty (c. 1966),Unknown,Paper,0.65
87479,"6, from the series Tool Box",,,x1986-204 g,https://artmuseum.princeton.edu/art/collections/87479,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36430,Qing dynasty (c. 1966),Unknown,Paper,0.65
87469,International,,,x1962-56 w,https://artmuseum.princeton.edu/art/collections/87469,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36497,Unknown,Unknown,,0.55
87458,Awakening,,,x1962-56 l,https://artmuseum.princeton.edu/art/collections/87458,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36486,Unknown,Unknown,,0.55
87446,Untitled,,,x1993-260 f,https://artmuseum.princeton.edu/art/collections/87446,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36073,Qing dynasty (c. 1982),Unknown,Paper,0.65
87443,Untitled,,,x1993-260 c,https://artmuseum.princeton.edu/art/collections/87443,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36078,Qing dynasty (c. 1982),Unknown,Paper,0.65
87440,Identity,,,x1993-278 g,https://artmuseum.princeton.edu/art/collections/87440,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36039,Qing dynasty (c. 1976),Unknown,Ivory,0.65
87431,"Folder 31, from Formulation: Articulation, Volume 2",,,x1975-383.2.31,https://artmuseum.princeton.edu/art/collections/87431,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36276,Qing dynasty (c. 1973),Unknown,Silk,0.65
87430,"Folder 30, from Formulation: Articulation, Volume 2",,,x1975-383.2.30,https://artmuseum.princeton.edu/art/collections/87430,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36275,Qing dynasty (c. 1973),Unknown,Silk,0.65
87424,"Folder 24, from Formulation: Articulation, Volume 2",,,x1975-383.2.24,https://artmuseum.princeton.edu/art/collections/87424,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36269,Qing dynasty (c. 1973),Unknown,Silk,0.65
87410,"Folder 10, from Formulation: Articulation, Volume 2",,,x1975-383.2.10,https://artmuseum.princeton.edu/art/collections/87410,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36255,Qing dynasty (c. 1973),Unknown,Silk,0.65
87398,"Folder 31, from Formulation: Articulation, Volume 1",,,x1975-383.1.31,https://artmuseum.princeton.edu/art/collections/87398,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36239,Qing dynasty (c. 1973),Unknown,Silk,0.65
87394,"Folder 27, from Formulation: Articulation, Volume 1",,,x1975-383.1.27,https://artmuseum.princeton.edu/art/collections/87394,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36235,Qing dynasty (c. 1973),Unknown,Silk,0.65
87382,"Folder 15, from Formulation: Articulation, Volume 1",,,x1975-383.1.15,https://artmuseum.princeton.edu/art/collections/87382,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36223,Qing dynasty (c. 1973),Unknown,Silk,0.65
87380,"Folder 13, from Formulation: Articulation, Volume 1",,,x1975-383.1.13,https://artmuseum.princeton.edu/art/collections/87380,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36221,Qing dynasty (c. 1973),Unknown,Silk,0.65
87374,"Folder 7, from Formulation: Articulation, Volume 1",,,x1975-383.1.7,https://artmuseum.princeton.edu/art/collections/87374,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36215,Qing dynasty (c. 1973),Unknown,Silk,0.65
87370,"Folder 3, from Formulation: Articulation, Volume 1",,,x1975-383.1.3,https://artmuseum.princeton.edu/art/collections/87370,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36211,Qing dynasty (c. 1973),Unknown,Silk,0.65
87368,"Folder 1, from Formulation: Articulation, Volume 1",,,x1975-383.1.1,https://artmuseum.princeton.edu/art/collections/87368,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36209,Qing dynasty (c. 1973),Unknown,Silk,0.65
87366,"Santa Fe Beggar, from Santa Fe Etchings",,,x1984-342 g,https://artmuseum.princeton.edu/art/collections/87366,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36086,Qing dynasty (c. 1925),Unknown,,0.65
87351,New York Sketch Book,,,2006-142.2,https://artmuseum.princeton.edu/art/collections/87351,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36062,Qing dynasty (c. 1988),Unknown,Paper,0.65
87345,Duplicate: porfolio of 7 prints,,,x1990-189.3,https://artmuseum.princeton.edu/art/collections/87345,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36151,Qing dynasty (c. 1989),Unknown,,0.65
87343,Duplicate: porfolio of 7 prints,,,x1990-189.1,https://artmuseum.princeton.edu/art/collections/87343,https://media.artmuseum.princeton.edu/iiif/3/collection/INV36149,Qing dynasty (c. 1989),Unknown,,0.65
87314,"Map for Changes and Disappearances, Number 11",,,2006-849.8,https://artmuseum.princeton.edu/art/collections/87314,https://media.artmuseum.princeton.edu/iiif/3/collection/INV35956,Qing dynasty (c. 1979),Unknown,,0.65
87312,"Map for Changes and Disappearances, Number 11",,,2006-849.6,https://artmuseum.princeton.edu/art/collections/87312,https://media.artmuseum.princeton.edu/iiif/3/collection/INV35958,Qing dynasty (c. 1979),Unknown,,0.65
87311,"Map for Changes and Disappearances, Number 11",,,2006-849.5,https://artmuseum.princeton.edu/art/collections/87311,https://media.artmuseum.princeton.edu/iiif/3/collection/INV35959,Qing dynasty (c. 1979),Unknown,,0.65
87309,"Map for Changes and Disappearances, Number 11",,,2006-849.3,https://artmuseum.princeton.edu/art/collections/87309,https://media.artmuseum.princeton.edu/iiif/3/collection/INV35961,Qing dynasty (c. 1979),Unknown,,0.65
87297,"One becomes Two from the series, Writings on Art",,,x1983-202.27,https://artmuseum.princeton.edu/art/collections/87297,https://media.artmuseum.princeton.edu/iiif/3/collection/INV35554,Qing dynasty (c. 1967),Unknown,,0.65
87293,"Family Life, Notes from the series, Writings on Art",,,x1983-202.23,https://artmuseum.princeton.edu/art/collections/87293,https://media.artmuseum.princeton.edu/iiif/3/collection/INV35550,Qing dynasty (c. 1967),Unknown,Ink,0.65
87292,"Set, Subset, Cycle from the series, Writings on Art",,,x1983-202.22,https://artmuseum.princeton.edu/art/collections/87292,https://media.artmuseum.princeton.edu/iiif/3/collection/INV35549,Qing dynasty (c. 1967),Unknown,Ink,0.65
87291,"Proportion of Units from the series, Writings on Art",,,x1983-202.21,https://artmuseum.princeton.edu/art/collections/87291,https://media.artmuseum.princeton.edu/iiif/3/collection/INV35548,Qing dynasty (c. 1967),Unknown,Ink,0.65
87290,"Structure of Matter, Stucture of Art  from the series, Writings on Art",,,x1983-202.20,https://artmuseum.princeton.edu/art/collections/87290,https://media.artmuseum.princeton.edu/iiif/3/collection/INV35547,Qing dynasty (c. 1967),Unknown,Ink,0.65
